"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","p_val_adj_1"
0.604831700453363,0.138458166650874,0.122,0.132,1,"hnrnph1",0.785299941195267
0.604985096284899,0.320650317987629,0.149,0.139,1,"si:ch73-199g24.2",0.785314457377812
0.605277142333547,0.133304080600164,0.881,0.911,1,"rbm25b",0.785508902459658
0.605445182194487,-0.193032200080994,0.119,0.109,1,"jam2b",0.785542362800272
0.605629088669185,0.134749181659535,0.741,0.763,1,"med19a",0.785596388919718
0.606102257253691,0.520203018554595,0.294,0.287,1,"taok2a",0.786025520092739
0.606479117002614,-0.128786627686964,0.222,0.21,1,"eaf1",0.786187602853915
0.606511986265425,0.104347231263628,0.892,0.921,1,"cdc42l",0.786187602853915
0.60748992578498,0.270665029524757,0.211,0.227,1,"spout1",0.787270445948055
0.608049792773459,0.117109600778912,0.261,0.276,1,"dhps",0.787682281049647
0.608183615497249,0.174283155570994,0.493,0.477,1,"crebbpb",0.787682281049647
0.608235647663111,0.103624509603938,0.743,0.769,1,"pias4a",0.787682281049647
0.608592104051916,0.666345889148635,0.135,0.125,1,"man1a2",0.787845984061197
0.608647404564481,0.173817961858175,0.489,0.488,1,"rhoca",0.787845984061197
0.609533438421998,0.324072872328629,0.126,0.139,1,"eefsec",0.78880797913435
0.609695096566439,0.312769592537344,0.218,0.206,1,"abl1",0.788832315660702
0.610088959209327,-0.189813698403817,0.101,0.109,1,"znf986",0.789016868777492
0.610402467552903,0.117292741001139,0.179,0.193,1,"gpia",0.789016868777492
0.610504136606763,0.156919021134161,0.654,0.693,1,"kmt2cb",0.789016868777492
0.610526439801972,0.238407940559246,0.654,0.659,1,"gmps",0.789016868777492
0.610552169555636,0.534042051072974,0.156,0.148,1,"ykt6",0.789016868777492
0.611112378580067,-0.905499083465444,0.186,0.168,1,"fosb",0.789556049255762
0.611657150108354,0.177582216840384,0.126,0.14,1,"ctsc",0.790075036935282
0.611930519975816,0.148696970547175,0.122,0.111,1,"ap5s1",0.790243295441173
0.613624204201038,0.305182584996161,0.229,0.218,1,"arhgef12a",0.79206259919249
0.613626186045902,0.153620861292842,0.154,0.14,1,"nrde2",0.79206259919249
0.614378760043466,0.110811076422225,0.163,0.153,1,"otud3",0.792648472856589
0.614434955539989,-0.194896211597683,0.206,0.188,1,"dcaf5",0.792648472856589
0.614510704871253,0.116832783689504,0.521,0.553,1,"arhgef12b",0.792648472856589
0.614836330420292,-0.420615942047078,0.11,0.118,1,"kctd12.2",0.792724117584475
0.614955023145692,0.123201409059547,0.122,0.134,1,"cfap36",0.792724117584475
0.615329698080369,0.311481127801692,0.115,0.123,1,"si:dkey-77f5.3",0.792724117584475
0.61538465881564,0.143036572752417,0.172,0.182,1,"dhx40",0.792724117584475
0.615603905742018,0.30884904714314,0.119,0.109,1,"micall2b",0.792724117584475
0.615713522798099,-0.105654613709199,0.381,0.41,1,"chek2",0.792724117584475
0.615753572987496,0.100471805151812,0.528,0.495,1,"ccdc187",0.792724117584475
0.615779141230515,-0.360254914483176,0.124,0.131,1,"dtx4a",0.792724117584475
0.615861366250887,0.253949417312226,0.268,0.255,1,"BX470189.1",0.792724117584475
0.616209200373827,0.142108261774662,0.342,0.33,1,"ap4s1",0.792885746700763
0.616274108083969,0.163815713208874,0.126,0.117,1,"rsu1",0.792885746700763
0.616478875058782,0.234173546123793,0.333,0.355,1,"myl9b",0.792964441666573
0.616633658310954,0.363770311625793,0.284,0.279,1,"trappc6bl",0.792978821889401
0.61744381887708,0.116235594800714,0.456,0.467,1,"coq8aa",0.793835801592371
0.619052237708969,0.163724536952315,0.135,0.125,1,"si:ch211-198n5.11",0.795679749042932
0.619240025516237,0.247517275023548,0.089,0.1,1,"mpg",0.795679749042932
0.619310315354314,-0.118768903771623,0.117,0.125,1,"zmp:0000000711",0.795679749042932
0.620154521526877,0.314378429416187,0.243,0.229,1,"tnfaip1",0.796579034164088
0.620438300432277,0.101876760857594,0.172,0.182,1,"rab40c",0.79675820813652
0.620774495726902,0.188378885537657,0.635,0.645,1,"otub1a",0.797004595536841
0.620955970375607,0.398199777241581,0.225,0.213,1,"drosha",0.797052270668085
0.621356628925183,0.238216884398452,0.326,0.312,1,"CT573476.1",0.797349513010866
0.62147633176363,0.188949983104627,0.317,0.307,1,"yod1",0.797349513010866
0.62173396134862,0.157715063505977,0.557,0.553,1,"supt5h",0.797494758319879
0.621883910058036,-0.40780491266031,0.161,0.174,1,"pnpla6",0.797501846572335
0.622113849839577,0.356907425625647,0.117,0.128,1,"trappc12",0.797611487999569
0.62229468385177,0.191391288165943,0.307,0.324,1,"arfgap2",0.797658134686507
0.622558734379364,0.299554446016678,0.333,0.322,1,"btbd10a",0.797811402005766
0.623023457502286,-0.187500892361666,0.147,0.157,1,"gnpda1",0.798029529927756
0.623054483727307,0.186824989176443,0.482,0.472,1,"zgc:162339",0.798029529927756
0.623307247712204,-0.267914794933759,0.106,0.115,1,"slc25a40",0.798029529927756
0.623317305095913,0.265089505755619,0.374,0.383,1,"stx12",0.798029529927756
0.623451537868225,0.360970272281112,0.14,0.132,1,"sdccag8",0.798029529927756
0.623760725962089,0.197931038662614,0.284,0.268,1,"mau2",0.798240261590419
0.62424844582433,0.368796141642169,0.22,0.209,1,"usp3",0.79856077322192
0.624300408909639,0.120135963343322,0.14,0.153,1,"CR762436.1",0.79856077322192
0.624559269353073,0.103498701254171,0.197,0.187,1,"abraxas1",0.798706874795662
0.624876788306206,0.200346253908263,0.252,0.238,1,"tmem107l",0.798927905771445
0.625077774744943,0.168369269381666,0.58,0.604,1,"dhx38",0.79899987781055
0.625447861556862,0.13038717232329,0.36,0.377,1,"ints14",0.799287917499882
0.625766222068785,0.172885701673763,0.353,0.341,1,"anapc15",0.79950973583152
0.626397301264697,0.248352846469453,0.14,0.129,1,"pcxa",0.799967104860855
0.626429252369958,0.241138454716749,0.346,0.354,1,"ENSDARG00000105669",0.799967104860855
0.626558806324375,-0.124173477852588,0.119,0.126,1,"tmem60",0.799967104860855
0.627817198373527,0.102657136510566,0.326,0.315,1,"rpusd4",0.801388481141613
0.628348549885405,0.289145479090599,0.124,0.134,1,"dnajc10",0.801881371034713
0.62868467976011,0.160765765709587,0.516,0.522,1,"tmem131l",0.802124954167127
0.629026128452201,0.209711138238433,0.117,0.106,1,"nadkb",0.802375209358525
0.629560230936449,0.213147744800152,0.486,0.491,1,"si:dkeyp-113d7.10",0.802871038159601
0.630101962783431,-0.106221035995061,0.225,0.22,1,"sipa1l1",0.803376365386772
0.630422467559954,0.169797530958189,0.472,0.46,1,"ENSDARG00000103134",0.803379315339526
0.630497524957975,-0.144296595154231,0.268,0.282,1,"trmt61b",0.803379315339526
0.630666820036943,0.194448554297618,0.383,0.36,1,"trmt5",0.803379315339526
0.630686224555749,-0.189259750037386,0.101,0.093,1,"bag6l",0.803379315339526
0.631282792102759,0.102026591619467,0.477,0.525,1,"dusp6",0.803530241813352
0.631445774302146,0.106562727860207,0.424,0.444,1,"hic1l",0.803530241813352
0.631499529132913,0.541746954253582,0.126,0.118,1,"tspan18b",0.803530241813352
0.631511525353552,0.157977778743931,0.686,0.71,1,"cnot6a",0.803530241813352
0.631532279875036,-0.510499193492042,0.167,0.173,1,"abi1b",0.803530241813352
0.631939633548679,0.161073470281129,0.672,0.684,1,"arf1",0.80386331639157
0.632129258458562,-0.100007609692786,0.154,0.164,1,"ankrd49",0.803919337910682
0.632993209498141,0.229178913574178,0.243,0.229,1,"actr8",0.804578227623695
0.632999329278566,0.195990669451626,0.218,0.206,1,"tmem30aa",0.804578227623695
0.63308446197482,0.137355709859971,0.319,0.343,1,"trappc3",0.804578227623695
0.633746157817389,0.146868667248757,0.622,0.632,1,"kpna3",0.805233843411786
0.634556069056691,0.326194131391982,0.181,0.193,1,"zgc:174268",0.806077435778939
0.634901938986058,0.144648844237054,0.567,0.564,1,"zgc:171480",0.806331303376497
0.635588871790143,0.192042289083396,0.466,0.464,1,"pgd",0.807018107616732
0.635920890216884,0.280058170387419,0.385,0.385,1,"ndc80",0.807254058799456
0.636147982184982,0.243511606439314,0.351,0.377,1,"acbd3",0.807356735836698
0.636952104415837,0.233519629429331,0.122,0.114,1,"armc7",0.808146027655515
0.637062596592622,0.664068342446414,0.156,0.146,1,"alg8",0.808146027655515
0.63743895762305,-0.209063015211792,0.22,0.231,1,"lsm11",0.808437740926615
0.637826680085415,0.524085864784982,0.259,0.251,1,"ice1",0.808570533504937
0.63783651647003,0.14398779728294,0.736,0.745,1,"tmed10",0.808570533504937
0.638440418800664,0.297287888202374,0.628,0.64,1,"vps29",0.809150331103344
0.638771599251915,0.104357903052298,0.78,0.832,1,"emc2",0.809203766281844
0.638870044080998,0.178031611904857,0.289,0.307,1,"si:ch211-212k18.5",0.809203766281844
0.638999337727722,0.605175335435178,0.429,0.442,1,"clgn",0.809203766281844
0.639068747691981,0.329349444365822,0.165,0.157,1,"pcmtl",0.809203766281844
0.639470672840011,0.323827505580836,0.174,0.165,1,"ablim1b",0.809482448375659
0.639582021416697,0.503972391336003,0.103,0.112,1,"akr1b1.1",0.809482448375659
0.639834068993263,0.403304721180952,0.225,0.237,1,"bach1b",0.809615886567553
0.640657176785924,0.336322003296851,0.264,0.283,1,"ubr4",0.810471690770188
0.640953087032778,0.222493588214014,0.14,0.131,1,"wdr26b",0.810660317589327
0.641697746482369,0.371213644184632,0.631,0.664,1,"cdk9",0.811416294040679
0.641896000983828,0.164521235904976,0.156,0.168,1,"rab22a",0.811481162415911
0.642329743548376,0.132395312333804,0.865,0.889,1,"mphosph8",0.811843635585748
0.642998536369577,0.360580573348637,0.695,0.721,1,"mt-nd5",0.812502956025813
0.643553689453357,0.19830617862784,0.454,0.464,1,"skp2",0.812991376888834
0.643679518246647,0.184361553875523,0.752,0.807,1,"midn",0.812991376888834
0.64396804512703,0.345156292558759,0.094,0.104,1,"slc35b3",0.813169802239071
0.644223255428768,0.462679679337315,0.167,0.159,1,"toporsa",0.813255084360554
0.644371568502698,0.348499020744826,0.174,0.167,1,"coa7",0.813255084360554
0.644477408395832,0.203193574081227,0.599,0.615,1,"ankhd1",0.813255084360554
0.644654037086521,-0.25918164616786,0.096,0.103,1,"relb",0.813292116242122
0.644845541108299,0.139504668588691,0.498,0.508,1,"gigyf1b",0.813347893558709
0.645001448606102,0.355947447980305,0.161,0.153,1,"ankrd46a",0.81335875752521
0.645296698142299,0.275550720732761,0.353,0.336,1,"slc25a36a",0.813545289301775
0.646057286932465,0.176417318421794,0.346,0.341,1,"samm50",0.814318269445577
0.646211471288851,0.141618256663904,0.383,0.375,1,"si:ch73-71c20.5",0.814326733102929
0.646508823154506,-0.195694470481812,0.174,0.181,1,"kdm4ab",0.814515565014643
0.646709126793063,-0.14347528003985,0.135,0.143,1,"zgc:109986",0.814582070746189
0.647001684809009,0.123571421331504,0.75,0.78,1,"si:zfos-169g10.3",0.814596256628187
0.647015425854985,0.163597968767906,0.353,0.346,1,"stard9",0.814596256628187
0.647183992742548,0.46386694549183,0.108,0.118,1,"fbln5",0.814618227584118
0.647327921521027,-0.116410472086468,0.144,0.156,1,"nsfb",0.814618227584118
0.648028106126372,0.10919642480549,0.759,0.766,1,"snd1",0.8153135570813
0.648519112870966,0.187836150842206,0.601,0.6,1,"gtf2h5",0.815745453593046
0.649236369857164,0.155934000463049,0.378,0.38,1,"psmd5",0.81611904252545
0.649255031142037,0.154502301011964,0.303,0.322,1,"cuedc2",0.81611904252545
0.649438469939191,0.155528941059543,0.55,0.564,1,"neo1a",0.81611904252545
0.649735530613036,0.557483751435473,0.188,0.181,1,"abi2b",0.81611904252545
0.649750303786914,0.339358895458543,0.131,0.14,1,"igsf8",0.81611904252545
0.649782811197048,0.236004699624495,0.124,0.132,1,"trmt13",0.81611904252545
0.649910531508304,0.13610867170144,0.209,0.199,1,"zmynd8",0.81611904252545
0.649998469581117,0.304886722115274,0.261,0.255,1,"trib3",0.81611904252545
0.650506501839631,-0.103575524167081,0.484,0.495,1,"lyrm4",0.816445117684311
0.65066394300981,0.120110681736214,0.167,0.181,1,"prss16",0.816445117684311
0.650864394933144,0.127832222991639,0.573,0.593,1,"rbm39b",0.816445117684311
0.650910731353857,0.143981381151697,0.305,0.321,1,"coq5",0.816445117684311
0.651013438688203,-0.265889314244093,0.094,0.101,1,"ldlrad3",0.816445117684311
0.651154135736579,0.323003789264329,0.31,0.299,1,"styx",0.816445117684311
0.651498777432441,0.513070821145031,0.106,0.098,1,"pif1",0.816445117684311
0.651769393759007,0.227424751719671,0.149,0.14,1,"msantd4",0.816445117684311
0.651832922502535,0.507271163123125,0.241,0.229,1,"ppp6r2a",0.816445117684311
0.6519647646138,0.218089971826877,0.222,0.215,1,"si:ch211-166e11.5",0.816445117684311
0.651972311025308,0.220300334689477,0.218,0.21,1,"ikbkg",0.816445117684311
0.652032410175265,0.382425374674485,0.374,0.363,1,"si:ch73-311h14.2",0.816445117684311
0.65224342607765,0.156761542507465,0.39,0.403,1,"ybey",0.816524189254315
0.652583293141607,-0.196873022093838,0.142,0.151,1,"spag9a",0.816764493365356
0.65299288456052,0.164515458017434,0.764,0.78,1,"blcap",0.817091934861362
0.653314594401321,0.164350905880237,0.686,0.706,1,"sf3b3",0.817309286425939
0.654112918368614,0.167988132434369,0.314,0.322,1,"usp48",0.817971040083209
0.654139824883638,0.100549348101817,0.729,0.78,1,"emc6",0.817971040083209
0.654870928923589,0.204613249602899,0.333,0.361,1,"birc5a",0.818604493445158
0.654942892437651,0.170469202418149,0.22,0.207,1,"b9d2",0.818604493445158
0.655171267664675,-0.189259366486012,0.229,0.245,1,"ufl1",0.81870462549091
0.65546261259006,0.264876095077193,0.358,0.344,1,"dnajb6a",0.818824662970172
0.65564018905461,0.520487325739677,0.112,0.121,1,"tpst1",0.818824662970172
0.655971292903009,0.126213199909618,0.752,0.762,1,"ubqln4",0.818824662970172
0.655990495869477,0.230603975777062,0.147,0.136,1,"setd7",0.818824662970172
0.656008748457088,0.112726406176752,0.81,0.88,1,"pleca",0.818824662970172
0.656314461830783,0.329843299320169,0.154,0.167,1,"tpm1",0.81902112050386
0.656531828796587,0.130011192191901,0.739,0.774,1,"pfdn2",0.819107265841562
0.656969769868874,0.139402993736925,0.342,0.352,1,"slc7a3a",0.819468504453563
0.657169026144989,0.129003508338554,0.83,0.836,1,"arpc3",0.81948191613482
0.657420775745258,0.452843624119138,0.248,0.237,1,"arhgef40",0.81948191613482
0.657425731343219,-0.137035693268992,0.181,0.193,1,"gtf2e1",0.81948191613482
0.658063150237039,0.151438120413717,0.209,0.22,1,"hist1h2ba",0.820091337307364
0.658285484495092,0.135355985912044,0.924,0.936,1,"bzw1a",0.820183313488696
0.659041413364979,0.202225342245115,0.433,0.461,1,"agpat3",0.820720536955327
0.659117950293983,-0.342866906708151,0.213,0.22,1,"ankra2",0.820720536955327
0.659162546431886,0.357271007473217,0.188,0.196,1,"atp6v0cb",0.820720536955327
0.659561135696264,-0.418588140617301,0.151,0.16,1,"traf7",0.820897850203716
0.65966689379961,0.109037754101686,0.732,0.771,1,"cnp",0.820897850203716
0.659750934299908,-0.100661410458086,0.323,0.336,1,"ubn2a",0.820897850203716
0.65999435103941,0.102651096382864,0.55,0.565,1,"si:ch1073-291c23.2",0.820958107242776
0.660096703396944,0.286337769009633,0.438,0.417,1,"xpot",0.820958107242776
0.660307834603757,-0.123976474259469,0.328,0.343,1,"tut1",0.821035771826603
0.660543055861107,0.265703141134959,0.358,0.344,1,"gtf3c2",0.82114334859636
0.661425055921221,-0.551398164574005,0.122,0.112,1,"ENSDARG00000062929",0.822054728516089
0.661690641354226,0.140097450304666,0.768,0.804,1,"slbp",0.822199757326291
0.662678259484023,0.299894606315696,0.11,0.101,1,"sft2d1",0.823241698283638
0.663307597672907,-0.210837559689401,0.151,0.162,1,"st3gal5",0.823684489298415
0.663333017730904,-0.110298729164044,0.17,0.159,1,"si:ch73-299h12.6",0.823684489298415
0.663484070903852,-0.13374777419679,0.195,0.204,1,"pkig",0.82368683442695
0.664340478541685,0.128190309004167,0.69,0.696,1,"lman2",0.824536824260507
0.664574106560888,0.35491331276988,0.305,0.296,1,"rac1b",0.824536824260507
0.664616697715233,0.260774470498552,0.163,0.157,1,"wdr91",0.824536824260507
0.664978388651057,0.12760013696307,0.229,0.22,1,"zgc:113348",0.82480023857393
0.665720368857645,0.130123930511237,0.727,0.732,1,"eif4ebp2",0.825219182137996
0.665822355687778,0.101800339556268,0.518,0.511,1,"snapc1b",0.825219182137996
0.665932152692456,0.440243975134231,0.163,0.154,1,"clpxa",0.825219182137996
0.665998535748284,0.292892585449184,0.204,0.215,1,"fut8a",0.825219182137996
0.666167454451959,0.136436241499332,0.67,0.674,1,"matr3l1.1",0.825219182137996
0.666255465822458,0.179197531354442,0.183,0.196,1,"hdx",0.825219182137996
0.666362247945187,0.188323116657283,0.516,0.516,1,"nudt1",0.825219182137996
0.666775259810617,0.242284779055487,0.28,0.269,1,"creb3l2",0.825545512258796
0.666959006500463,0.358278889991314,0.344,0.336,1,"bap1",0.825587902688984
0.667254756490564,0.564856481196878,0.11,0.123,1,"gfra3",0.825768885105535
0.667417979384538,-0.120817319794989,0.273,0.282,1,"nfya",0.82578581271822
0.667915829395427,0.280721452420509,0.287,0.307,1,"cdkn1cb",0.826216668889235
0.668454075958292,0.514377060140167,0.115,0.106,1,"samd1b",0.826697291700266
0.669087368347334,0.227109765158966,0.094,0.103,1,"ch25hl3",0.827295218991038
0.66934462655204,-0.113692930524453,0.193,0.201,1,"map2k2a",0.827428033987098
0.669697869966836,0.370150544898275,0.128,0.121,1,"thtpa",0.827679417626872
0.669973192923569,0.15024765036485,0.431,0.421,1,"spred2b",0.82783440844125
0.670133442932423,0.172412641771068,0.206,0.22,1,"emc8",0.827847174915624
0.670674024330375,0.333495939352343,0.243,0.238,1,"nrp2b",0.828329671740624
0.671054834499287,-0.214907089654423,0.255,0.262,1,"vstm4a",0.828470390367098
0.671088021751545,0.264626372997939,0.17,0.162,1,"tk2",0.828470390367098
0.67192431093826,0.108632410656055,0.264,0.257,1,"si:ch211-199g17.2",0.829317399419104
0.672726486840725,0.293192133662796,0.275,0.283,1,"snrnp48",0.830121935270276
0.673103825415296,0.48495977367243,0.151,0.143,1,"si:ch73-109d9.3",0.830160028233206
0.673141308304787,0.634303668160128,0.126,0.12,1,"klhl20",0.830160028233206
0.67320836769799,0.12588367128173,0.47,0.492,1,"adnpa",0.830160028233206
0.673738736833723,0.213786949998581,0.493,0.503,1,"senp3a",0.830443828361855
0.673879748717515,0.433616406656582,0.156,0.146,1,"kat2a",0.830443828361855
0.673889676727539,0.164576295325616,0.147,0.137,1,"dnajc4",0.830443828361855
0.67436460918015,-0.252599167597352,0.275,0.271,1,"leng8",0.830680529266088
0.674586065166282,0.19387217407662,0.106,0.1,1,"LO018021.1",0.830680529266088
0.674748333605016,-0.136556147429548,0.225,0.24,1,"as3mt",0.830680529266088
0.674799714249317,0.136497097759237,0.25,0.235,1,"smim19",0.830680529266088
0.674833910591755,0.335722799144649,0.264,0.255,1,"zgc:153215",0.830680529266088
0.675172337966852,0.264046228723365,0.112,0.103,1,"nav2a",0.83083514803884
0.67526043904352,-0.129531875220392,0.202,0.215,1,"traf6",0.83083514803884
0.676007591581601,0.124387488496305,0.817,0.871,1,"max",0.831449910800492
0.676102938737955,0.244237941108799,0.447,0.469,1,"dnajc5aa",0.831449910800492
0.67621179815375,0.270949684761805,0.528,0.525,1,"mbd1b",0.831449910800492
0.677597160102816,-0.182852975427764,0.119,0.126,1,"esyt2a",0.832967835727459
0.678224313160154,0.101525693743199,0.39,0.374,1,"rbm14a",0.833553228860532
0.679113647713006,-0.200517390847738,0.099,0.107,1,"mknk2a",0.834393706779433
0.679210378843454,-0.115164039014201,0.112,0.121,1,"commd5",0.834393706779433
0.679443091653482,0.11064914218918,0.571,0.578,1,"zfp36l1a",0.834493939526363
0.679782922433972,0.14721230391327,0.702,0.707,1,"sap30bp",0.834725661036334
0.679996197908196,-0.515784201167154,0.14,0.15,1,"galnt11",0.83478488789739
0.680133504282933,0.258483714220748,0.374,0.371,1,"nucb1",0.83478488789739
0.680582259958467,0.276735524507502,0.594,0.614,1,"nfe2l3",0.835150053220146
0.681373624690462,0.445392032917358,0.2,0.184,1,"pdf",0.835624971065522
0.681544934964152,-0.172416809481973,0.144,0.153,1,"sipa1l3",0.835624971065522
0.681589586175625,0.108880703035355,0.798,0.829,1,"cope",0.835624971065522
0.681661660251627,0.166482653386592,0.456,0.439,1,"fbxl14a",0.835624971065522
0.681725913554903,0.15864578593535,0.385,0.389,1,"kansl1a",0.835624971065522
0.682212183596101,0.474296008940611,0.204,0.198,1,"spsb4b",0.835899304840797
0.682325332145868,0.305151021035354,0.11,0.117,1,"rab11bb",0.835899304840797
0.68240385118115,0.131237846408823,0.3,0.298,1,"map7d1a",0.835899304840797
0.682586820219738,0.15437798355009,0.278,0.265,1,"foxj3",0.835937995398845
0.683359513260718,0.243841087892635,0.408,0.41,1,"akap1b",0.836553316674187
0.683392251270782,0.294200646325864,0.234,0.227,1,"dnajc17",0.836553316674187
0.683556695646541,0.109585651220689,0.241,0.231,1,"bcl2a",0.836554224257543
0.683791359662635,0.408900217688367,0.119,0.112,1,"fat3a",0.836554224257543
0.683847477055152,0.539064628534722,0.124,0.118,1,"frmpd1b",0.836554224257543
0.684052132674245,-0.348709067608488,0.122,0.114,1,"ankib1a",0.836619241777892
0.68442411154387,0.583113090964377,0.193,0.187,1,"mark3b",0.836884704302807
0.684572294338243,0.286017011928592,0.138,0.131,1,"fam3c",0.836884704302807
0.685427354252891,0.104222763275929,0.378,0.379,1,"zfand1",0.837690833196612
0.685696690931062,0.121768010720693,0.255,0.243,1,"cep44",0.837690833196612
0.685799379687045,0.335044832847359,0.108,0.1,1,"ap3m2",0.837690833196612
0.685838510844238,0.380634188927154,0.323,0.312,1,"mcph1",0.837690833196612
0.686414335542262,0.394565195004607,0.193,0.185,1,"greb1l",0.83820874853259
0.686901405750724,0.126648998913535,0.161,0.171,1,"srek1",0.83852614198221
0.68697795478586,0.528929528945876,0.358,0.355,1,"atad2b",0.83852614198221
0.687251591377209,0.140376441795597,0.514,0.52,1,"maip1",0.83862796607379
0.687365116705899,0.101092389284821,0.119,0.109,1,"mrs2",0.83862796607379
0.687733704864646,0.467787642394157,0.266,0.26,1,"efcc1",0.838892316824073
0.68824036945767,0.39479762727699,0.202,0.195,1,"adam8a",0.839324938194623
0.689590569327971,0.266659173832214,0.211,0.215,1,"map2k4a",0.840608614822563
0.689741104368566,0.232032285329283,0.33,0.352,1,"rybpb",0.840608614822563
0.689817756127533,0.13712104223356,0.106,0.098,1,"oscp1a",0.840608614822563
0.689901891049594,-0.128049310676135,0.225,0.235,1,"ilrun",0.840608614822563
0.69015216259842,0.251803431173181,0.344,0.369,1,"h1-10",0.840728048062757
0.690528806342332,0.259601535964833,0.099,0.106,1,"mhc1laa",0.841001338469863
0.690854853003468,0.193956569729034,0.183,0.198,1,"cars2",0.841212899291103
0.691662410236513,0.180859531069769,0.475,0.461,1,"arf6b",0.842010544384044
0.692301675138871,0.188443968014471,0.541,0.544,1,"kmt2ba",0.842183214294312
0.692369042366932,0.145842860820824,0.149,0.156,1,"tenm4",0.842183214294312
0.692441770520621,0.216709907706315,0.287,0.285,1,"si:dkey-118j18.2",0.842183214294312
0.692544111203737,0.515123510195644,0.241,0.231,1,"spty2d1",0.842183214294312
0.692566819288387,0.132876034556843,0.312,0.307,1,"sypl2b",0.842183214294312
0.692856327705449,0.264633485512693,0.56,0.581,1,"cdc73",0.842349766972587
0.693329098741581,-0.116936452184086,0.216,0.224,1,"mef2cb",0.842528291885703
0.69333472937056,0.252129503088609,0.537,0.53,1,"slc29a1a",0.842528291885703
0.693609236350078,0.175762903326709,0.454,0.488,1,"ubl3a",0.842528291885703
0.693613476079755,0.208102845530937,0.661,0.676,1,"gpatch4",0.842528291885703
0.693887470499034,0.275620406615413,0.557,0.545,1,"n6amt1",0.842675744907778
0.694400790737852,0.273897589036846,0.172,0.179,1,"prkar1aa",0.843113712940725
0.695505856843822,0.70974580726361,0.135,0.128,1,"lnpep",0.844101033288112
0.695538973869631,0.129534391725814,0.151,0.142,1,"fktn",0.844101033288112
0.695701677473105,0.245297329633528,0.218,0.207,1,"birc2",0.844101033288112
0.696018543564306,0.162386242579787,0.548,0.558,1,"vapb",0.844101033288112
0.696141763392597,0.135021370475416,0.433,0.428,1,"mib1",0.844101033288112
0.696163996769481,0.656496751307175,0.181,0.196,1,"ddb1",0.844101033288112
0.696505913066938,0.472524677235017,0.096,0.103,1,"gk5",0.844101033288112
0.696635173581867,0.148496943207989,0.252,0.262,1,"pacsin2",0.844101033288112
0.696689665580882,0.440472522611718,0.282,0.288,1,"zgc:112962",0.844101033288112
0.696902111308067,0.385132457498025,0.193,0.198,1,"ugdh",0.844101033288112
0.696918341363594,0.175186032182067,0.22,0.212,1,"pdcd6ip",0.844101033288112
0.697084770981645,0.139483143595621,0.151,0.145,1,"ppp1r37",0.844101033288112
0.697201161323266,0.36832414139341,0.112,0.104,1,"rab4a",0.844101033288112
0.697396653224744,0.214549851695292,0.521,0.556,1,"ccdc43",0.844152634613554
0.698196844464852,-0.195633657714026,0.339,0.336,1,"lsm14aa",0.844621706965883
0.698209577985763,0.334724186943854,0.443,0.435,1,"nol6",0.844621706965883
0.69824304460327,0.258658432820401,0.278,0.262,1,"dgcr2",0.844621706965883
0.699071827204725,0.155461669917591,0.39,0.374,1,"tmem237b",0.845286197602601
0.699098526702477,0.201076222991908,0.782,0.78,1,"dnaja2b",0.845286197602601
0.699467735853377,0.120217792147786,0.314,0.315,1,"harbi1",0.845547468778973
0.699825355148872,0.381823184464575,0.413,0.417,1,"ENSDARG00000053091",0.845669810812925
0.699875232780708,0.393863722368503,0.147,0.156,1,"isg20l2",0.845669810812925
0.700062826675483,0.223295250935931,0.257,0.245,1,"fbn2b",0.845711426143517
0.700274930710181,0.135579835245018,0.585,0.611,1,"arid1aa",0.845723689167511
0.700379288403301,0.130754978102461,0.248,0.234,1,"tlk1b",0.845723689167511
0.70098616111235,-0.114485196282291,0.167,0.174,1,"efna2a",0.846271443301792
0.701292680102044,0.289922864257159,0.186,0.178,1,"vamp4",0.846456432682729
0.702515406817181,0.301106272104658,0.149,0.143,1,"zgc:162945",0.847746957264964
0.702791010346426,0.132991010171754,0.42,0.43,1,"si:dkey-66i24.9",0.847812733300062
0.702876981718161,-0.127726672112992,0.245,0.254,1,"anapc4",0.847812733300062
0.703371486056306,0.134063125905275,0.167,0.159,1,"si:ch211-166a6.5",0.84795644007509
0.70339063633081,0.253492655606905,0.319,0.329,1,"parp12b",0.84795644007509
0.703456800431726,0.265735857143945,0.133,0.14,1,"acsl2",0.84795644007509
0.703621377706437,-0.144115963675445,0.197,0.207,1,"coq3",0.847969717960485
0.703958586971515,0.283463065500091,0.323,0.312,1,"pcgf1",0.848190992200896
0.704707374821592,0.627786109715143,0.266,0.259,1,"si:ch211-220f16.2",0.848779321945573
0.704754290315186,0.292837097575991,0.165,0.16,1,"ccn2a",0.848779321945573
0.70576572956428,0.309388410353508,0.521,0.525,1,"si:ch211-276c2.4",0.849812114839502
0.706563265344692,0.124758742181269,0.106,0.114,1,"carnmt1",0.850586952525265
0.706768084459758,0.180369164698869,0.245,0.254,1,"cap1",0.850648073754748
0.707169143463023,0.306682042776445,0.266,0.26,1,"golph3",0.850897340819992
0.707387672455715,0.293288818755538,0.135,0.126,1,"hspg2",0.850897340819992
0.707437466806335,-0.55362093602997,0.154,0.157,1,"ptp4a3b",0.850897340819992
0.707753006527829,0.467498219439892,0.298,0.305,1,"ociad1",0.851091485637341
